timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-07-14T17:00:00+00:00,79,75.31,0.0,0.09,41.38,0.52,23.46,111.22,0.0
2025-07-14T18:00:00+00:00,79,75.86,0.0,0.09,41.55,0.53,23.73,111.03,0.0
2025-07-14T19:00:00+00:00,78,75.96,0.0,0.1,41.43,0.54,24.12,109.98,0.0
2025-07-14T20:00:00+00:00,78,76.25,0.0,0.1,41.37,0.54,24.48,109.01,0.0
2025-07-14T21:00:00+00:00,78,76.95,0.0,0.1,41.52,0.54,24.78,108.67,0.0
2025-07-14T22:00:00+00:00,78,77.98,0.0,0.1,42.07,0.52,25.0,106.6,0.0
2025-07-14T23:00:00+00:00,79,78.9,0.0,0.1,42.48,0.51,25.29,105.23,0.0
2025-07-15T00:00:00+00:00,79,78.86,0.0,0.11,42.18,0.52,25.57,106.03,0.0
2025-07-15T01:00:00+00:00,80,78.76,0.0,0.11,42.05,0.53,25.82,109.68,0.0
2025-07-15T02:00:00+00:00,80,79.26,0.0,0.11,42.49,0.52,25.8,110.95,0.0
2025-07-15T03:00:00+00:00,79,79.99,0.0,0.11,43.34,0.49,25.6,110.63,0.0
2025-07-15T04:00:00+00:00,79,80.65,0.01,0.1,44.16,0.47,25.31,110.05,0.0
2025-07-15T05:00:00+00:00,78,81.35,0.01,0.09,44.97,0.44,25.07,109.52,0.0
2025-07-15T06:00:00+00:00,78,81.71,0.01,0.07,45.4,0.42,24.84,108.94,0.0
2025-07-15T07:00:00+00:00,77,81.71,0.01,0.06,45.44,0.4,24.57,108.37,0.0
2025-07-15T08:00:00+00:00,77,81.43,0.01,0.06,45.17,0.39,24.3,107.88,0.0
2025-07-15T09:00:00+00:00,77,80.98,0.01,0.06,44.64,0.38,23.96,106.99,0.0
2025-07-15T10:00:00+00:00,76,80.56,0.01,0.05,44.07,0.38,23.61,105.95,0.0
2025-07-15T11:00:00+00:00,76,79.41,0.01,0.06,43.32,0.39,23.26,104.79,0.0
2025-07-15T12:00:00+00:00,75,78.01,0.01,0.06,42.66,0.4,23.03,104.23,0.0
2025-07-15T13:00:00+00:00,75,76.85,0.0,0.08,42.44,0.42,22.96,104.26,0.0
2025-07-15T14:00:00+00:00,75,76.34,0.0,0.09,42.5,0.44,22.93,104.29,0.0
2025-07-15T15:00:00+00:00,76,76.51,0.0,0.1,42.99,0.45,23.0,104.63,0.0
2025-07-15T16:00:00+00:00,76,77.7,0.0,0.09,43.75,0.45,23.24,105.33,0.0
2025-07-15T17:00:00+00:00,76,78.99,0.0,0.09,44.36,0.45,23.71,106.46,0.0
2025-07-15T18:00:00+00:00,77,79.69,0.0,0.09,44.44,0.47,24.39,108.43,0.0
2025-07-15T19:00:00+00:00,79,79.66,0.0,0.1,43.99,0.48,25.14,110.86,0.0
2025-07-15T20:00:00+00:00,80,79.25,0.0,0.1,43.43,0.48,26.0,114.2,0.0
2025-07-15T21:00:00+00:00,82,78.81,0.0,0.1,42.99,0.48,26.96,118.37,0.0
2025-07-15T22:00:00+00:00,85,78.79,0.0,0.1,42.78,0.47,27.96,123.09,0.0
2025-07-15T23:00:00+00:00,87,78.42,0.0,0.1,42.58,0.47,28.89,127.73,0.0
2025-07-16T00:00:00+00:00,89,77.61,0.0,0.1,42.13,0.46,29.66,131.37,0.0
2025-07-16T00:00:00+00:00,87,79.18,0.0,0.09,43.0,0.45,29.26,127.81,0.0
2025-07-16T01:00:00+00:00,89,78.3,0.0,0.1,42.45,0.45,29.94,130.62,0.0
2025-07-16T02:00:00+00:00,89,77.34,0.0,0.1,41.97,0.44,30.38,132.36,0.0
2025-07-16T03:00:00+00:00,90,76.92,0.01,0.1,41.89,0.42,30.56,132.99,0.0
2025-07-16T04:00:00+00:00,90,76.76,0.01,0.08,42.08,0.4,30.53,132.72,0.0
2025-07-16T05:00:00+00:00,89,76.7,0.01,0.07,42.26,0.38,30.38,132.34,0.0
2025-07-16T06:00:00+00:00,89,76.82,0.01,0.06,42.21,0.38,30.05,131.01,0.0
2025-07-16T07:00:00+00:00,87,76.63,0.01,0.05,41.74,0.37,29.43,128.14,0.0
2025-07-16T08:00:00+00:00,86,76.22,0.01,0.05,40.84,0.38,28.57,123.89,0.0
2025-07-16T09:00:00+00:00,84,75.57,0.01,0.05,39.7,0.38,27.62,119.42,0.0
2025-07-16T10:00:00+00:00,82,74.69,0.01,0.05,38.64,0.39,26.8,115.94,0.0
2025-07-16T11:00:00+00:00,80,74.08,0.01,0.05,37.9,0.4,26.06,113.34,0.0
2025-07-16T12:00:00+00:00,79,73.81,0.01,0.05,37.81,0.4,25.39,111.21,0.0
2025-07-16T13:00:00+00:00,78,74.26,0.01,0.06,38.2,0.4,24.88,109.81,0.0
2025-07-16T14:00:00+00:00,78,74.77,0.0,0.07,38.8,0.4,24.57,109.05,0.0
2025-07-16T15:00:00+00:00,78,75.26,0.0,0.08,39.37,0.41,24.55,109.27,0.0
2025-07-16T16:00:00+00:00,78,75.55,0.0,0.08,39.86,0.42,24.72,110.1,0.0
2025-07-16T17:00:00+00:00,79,75.91,0.0,0.08,40.33,0.42,25.02,111.51,0.0
2025-07-16T18:00:00+00:00,80,76.45,0.0,0.08,40.89,0.42,25.46,113.56,0.0
2025-07-16T19:00:00+00:00,81,77.09,0.0,0.08,41.55,0.41,25.97,115.46,0.0
2025-07-16T20:00:00+00:00,82,77.76,0.0,0.08,42.24,0.41,26.65,117.45,0.0
2025-07-16T21:00:00+00:00,83,78.12,0.0,0.08,42.77,0.42,27.39,118.99,0.0
2025-07-16T22:00:00+00:00,85,78.31,0.0,0.09,42.92,0.43,28.11,119.43,0.0
2025-07-16T23:00:00+00:00,86,78.15,0.0,0.09,42.73,0.44,28.88,120.59,0.0
2025-07-17T00:00:00+00:00,88,77.75,0.0,0.09,42.46,0.45,29.64,122.58,0.0
2025-07-17T01:00:00+00:00,89,77.62,0.0,0.09,42.4,0.45,30.13,122.17,0.0
2025-07-17T02:00:00+00:00,89,77.68,0.0,0.1,42.71,0.44,30.33,119.27,0.0
2025-07-17T03:00:00+00:00,89,77.95,0.01,0.1,43.36,0.43,30.21,115.77,0.0
2025-07-17T04:00:00+00:00,88,77.98,0.01,0.09,44.0,0.41,29.84,116.86,0.0
2025-07-17T05:00:00+00:00,87,78.1,0.01,0.08,44.48,0.41,29.41,120.31,0.0
2025-07-17T06:00:00+00:00,86,77.95,0.01,0.07,44.37,0.41,28.78,121.95,0.0
2025-07-17T07:00:00+00:00,84,77.44,0.01,0.06,43.61,0.41,27.98,122.04,0.0
2025-07-17T08:00:00+00:00,84,76.81,0.01,0.05,42.48,0.41,27.13,120.99,0.0
2025-07-17T09:00:00+00:00,83,76.27,0.01,0.05,41.3,0.4,26.36,119.3,0.0
2025-07-17T10:00:00+00:00,82,76.12,0.01,0.05,40.54,0.39,25.76,117.77,0.0
2025-07-17T11:00:00+00:00,81,76.09,0.01,0.06,40.0,0.38,25.1,115.65,0.0
2025-07-17T12:00:00+00:00,80,76.2,0.01,0.06,39.93,0.37,24.42,113.06,0.0
2025-07-17T13:00:00+00:00,78,76.85,0.0,0.07,40.12,0.36,23.77,110.28,0.0
2025-07-17T14:00:00+00:00,77,77.29,0.0,0.08,40.39,0.35,23.05,106.96,0.0
2025-07-17T15:00:00+00:00,75,77.82,0.0,0.08,40.65,0.34,22.45,104.32,0.0
2025-07-17T16:00:00+00:00,74,77.94,0.0,0.08,40.74,0.33,21.95,102.0,0.0
2025-07-17T17:00:00+00:00,73,78.3,0.0,0.08,40.88,0.33,21.58,100.38,0.0
2025-07-17T18:00:00+00:00,73,78.54,0.0,0.08,41.09,0.34,21.3,98.97,0.0
2025-07-17T19:00:00+00:00,72,78.99,0.0,0.07,41.47,0.34,20.89,96.83,0.0
2025-07-17T20:00:00+00:00,71,79.65,0.0,0.07,42.11,0.33,20.56,94.72,0.0
2025-07-17T21:00:00+00:00,71,79.88,0.0,0.07,42.48,0.33,20.61,94.41,0.0
2025-07-17T22:00:00+00:00,72,79.87,0.0,0.07,42.58,0.33,21.21,96.7,0.0
2025-07-17T23:00:00+00:00,73,80.06,0.0,0.07,42.57,0.34,22.1,100.18,0.0
2025-07-18T00:00:00+00:00,75,80.12,0.0,0.07,42.61,0.34,22.85,102.96,0.0
2025-07-18T01:00:00+00:00,74,80.16,0.0,0.07,42.48,0.32,23.24,101.95,0.0
2025-07-18T02:00:00+00:00,75,80.52,0.0,0.07,42.56,0.31,23.32,99.19,0.0
2025-07-18T03:00:00+00:00,74,80.9,0.0,0.08,42.93,0.29,23.07,96.17,0.0
2025-07-18T04:00:00+00:00,74,81.21,0.01,0.07,43.3,0.27,22.81,94.61,0.0
2025-07-18T05:00:00+00:00,0,81.26,0.01,0.06,43.43,0.26,0.0,0.0,0.0
2025-07-18T06:00:00+00:00,73,81.06,0.01,0.05,43.34,0.25,22.69,94.05,0.0
2025-07-18T07:00:00+00:00,73,80.71,0.01,0.05,43.12,0.25,22.51,92.91,0.0
2025-07-18T08:00:00+00:00,72,80.1,0.01,0.05,42.18,0.24,22.26,90.3,0.0
2025-07-18T09:00:00+00:00,72,79.35,0.01,0.05,41.08,0.23,22.02,88.09,0.0
2025-07-18T10:00:00+00:00,71,78.78,0.01,0.05,40.13,0.23,21.75,86.19,0.0
2025-07-18T11:00:00+00:00,70,78.07,0.01,0.05,39.29,0.23,21.32,84.18,0.0
2025-07-18T12:00:00+00:00,69,77.48,0.01,0.06,38.78,0.23,20.8,82.45,0.0
2025-07-18T13:00:00+00:00,68,77.17,0.0,0.07,38.76,0.23,20.36,81.73,0.0
2025-07-18T14:00:00+00:00,68,77.16,0.0,0.08,39.03,0.23,19.95,81.58,0.0
2025-07-18T15:00:00+00:00,67,77.38,0.0,0.09,39.58,0.24,19.66,81.89,0.0
2025-07-18T16:00:00+00:00,66,77.6,0.0,0.09,40.19,0.24,19.42,81.99,0.0
2025-07-18T17:00:00+00:00,67,77.97,0.0,0.09,40.83,0.26,19.48,82.86,0.0
2025-07-18T18:00:00+00:00,67,78.26,0.0,0.09,41.41,0.27,19.75,84.11,0.0
2025-07-18T19:00:00+00:00,67,78.62,0.0,0.09,41.88,0.28,19.92,84.5,0.0
2025-07-18T20:00:00+00:00,68,79.32,0.0,0.09,42.39,0.29,19.98,84.04,0.0
2025-07-18T21:00:00+00:00,68,80.02,0.0,0.08,42.79,0.3,20.14,83.93,0.0
2025-07-18T22:00:00+00:00,68,80.36,0.0,0.08,42.96,0.31,20.22,80.48,0.0
2025-07-18T23:00:00+00:00,68,80.7,0.0,0.08,43.18,0.31,20.05,76.55,0.0
2025-07-19T00:00:00+00:00,68,80.81,0.0,0.08,43.27,0.31,20.02,74.56,0.0
2025-07-19T01:00:00+00:00,67,81.19,0.0,0.08,43.4,0.31,19.9,74.98,0.0
2025-07-19T02:00:00+00:00,67,81.54,0.0,0.08,43.62,0.31,19.67,74.69,0.0
2025-07-19T03:00:00+00:00,66,81.95,0.0,0.09,43.9,0.3,19.43,73.18,0.0
2025-07-19T04:00:00+00:00,66,81.77,0.01,0.08,43.93,0.3,19.41,73.0,0.0
2025-07-19T05:00:00+00:00,68,81.11,0.01,0.07,43.5,0.3,20.02,76.17,0.0
2025-07-19T06:00:00+00:00,70,80.0,0.01,0.07,42.75,0.31,21.06,81.46,0.0
2025-07-19T07:00:00+00:00,72,78.81,0.01,0.06,41.96,0.33,22.16,87.24,0.0
2025-07-19T08:00:00+00:00,74,77.54,0.01,0.06,41.29,0.34,22.91,91.6,0.0
2025-07-19T09:00:00+00:00,75,76.74,0.01,0.06,40.73,0.34,23.32,94.59,0.0
2025-07-19T10:00:00+00:00,75,76.55,0.01,0.06,40.52,0.35,23.49,96.32,0.0
2025-07-19T11:00:00+00:00,75,76.56,0.01,0.07,40.5,0.36,23.34,97.14,0.0
2025-07-19T12:00:00+00:00,74,76.72,0.01,0.08,40.59,0.37,22.83,96.61,0.0
2025-07-19T13:00:00+00:00,66,78.59,0.0,0.08,40.76,0.33,19.23,71.81,0.0
2025-07-19T14:00:00+00:00,63,80.57,0.0,0.09,41.66,0.33,17.64,67.27,0.0
2025-07-19T15:00:00+00:00,59,82.66,0.0,0.09,42.51,0.33,16.02,62.77,0.0
2025-07-19T16:00:00+00:00,56,84.7,0.0,0.09,43.06,0.33,14.64,58.8,0.0
2025-07-19T17:00:00+00:00,54,86.41,0.0,0.09,43.27,0.34,13.75,55.95,0.0
2025-07-19T18:00:00+00:00,55,87.81,0.0,0.09,43.05,0.36,14.0,57.18,0.0
2025-07-19T19:00:00+00:00,56,88.86,0.0,0.1,42.67,0.39,14.55,58.86,0.0
2025-07-19T20:00:00+00:00,57,89.58,0.0,0.1,42.37,0.39,14.99,60.83,0.0
2025-07-19T21:00:00+00:00,57,89.6,0.0,0.1,42.15,0.38,14.86,61.45,0.0
2025-07-19T22:00:00+00:00,56,88.39,0.0,0.1,41.77,0.37,14.57,60.31,0.0
2025-07-19T23:00:00+00:00,57,85.98,0.0,0.11,40.93,0.37,14.8,61.96,0.0
2025-07-20T00:00:00+00:00,58,83.17,0.0,0.11,39.78,0.39,15.46,65.3,0.0
2025-07-20T01:00:00+00:00,59,81.24,0.0,0.11,39.16,0.4,16.12,69.5,0.0
2025-07-20T02:00:00+00:00,60,80.84,0.0,0.11,39.27,0.39,16.24,69.64,0.0
2025-07-20T03:00:00+00:00,59,81.31,0.0,0.11,40.0,0.36,16.05,66.49,0.0
2025-07-20T04:00:00+00:00,60,81.46,0.0,0.11,40.8,0.35,16.19,65.33,0.0
2025-07-20T05:00:00+00:00,61,80.89,0.01,0.1,41.26,0.36,17.05,68.96,0.0
2025-07-20T06:00:00+00:00,65,79.6,0.01,0.09,41.28,0.37,18.6,77.28,0.0
2025-07-20T07:00:00+00:00,68,78.0,0.01,0.08,41.19,0.38,20.35,85.98,0.0
2025-07-20T08:00:00+00:00,71,76.71,0.01,0.07,41.37,0.38,21.74,92.46,0.0
2025-07-20T09:00:00+00:00,73,76.26,0.01,0.07,41.89,0.38,22.5,96.2,0.0
2025-07-20T10:00:00+00:00,74,76.14,0.01,0.06,42.7,0.38,22.92,100.62,0.0
2025-07-20T11:00:00+00:00,74,75.95,0.01,0.07,43.52,0.38,22.97,102.43,0.0
2025-07-20T12:00:00+00:00,74,75.39,0.01,0.07,44.17,0.38,22.72,101.59,0.0
2025-07-20T13:00:00+00:00,74,74.68,0.0,0.08,44.75,0.39,22.31,100.46,0.0
2025-07-20T14:00:00+00:00,72,74.22,0.0,0.1,45.22,0.39,21.82,98.27,0.0
2025-07-20T15:00:00+00:00,71,74.35,0.0,0.1,45.9,0.39,21.51,96.04,0.0
2025-07-20T16:00:00+00:00,71,74.96,0.0,0.1,46.59,0.39,21.48,95.34,0.0
2025-07-20T17:00:00+00:00,72,75.75,0.0,0.1,47.3,0.39,21.9,97.47,0.0
2025-07-20T18:00:00+00:00,75,76.34,0.0,0.1,47.84,0.4,22.84,102.76,0.0
2025-07-20T19:00:00+00:00,78,76.45,0.0,0.09,47.98,0.4,24.01,110.04,0.0
2025-07-20T20:00:00+00:00,82,76.63,0.0,0.09,47.92,0.4,25.33,118.54,0.0
2025-07-20T21:00:00+00:00,87,76.32,0.0,0.09,47.59,0.41,26.88,128.22,0.0
2025-07-20T22:00:00+00:00,90,75.5,0.0,0.09,47.2,0.41,28.19,134.08,0.0
2025-07-20T23:00:00+00:00,90,74.34,0.0,0.09,46.8,0.41,28.78,134.18,0.0
2025-07-21T00:00:00+00:00,89,73.1,0.0,0.09,46.59,0.41,28.61,130.94,0.0
2025-07-21T00:00:00+00:00,89,73.1,0.0,0.09,46.59,0.41,28.61,130.94,0.0
2025-07-21T01:00:00+00:00,84,72.24,0.0,0.09,46.57,0.39,27.6,119.55,0.0
2025-07-21T02:00:00+00:00,81,71.68,0.0,0.09,46.75,0.38,26.5,106.63,0.0
2025-07-21T03:00:00+00:00,79,71.59,0.0,0.09,47.1,0.36,25.63,95.87,0.0
2025-07-21T04:00:00+00:00,78,71.96,0.01,0.08,47.6,0.34,24.82,89.82,0.0
2025-07-21T05:00:00+00:00,76,72.5,0.01,0.07,48.06,0.33,23.79,85.32,0.0
2025-07-21T06:00:00+00:00,73,73.05,0.0,0.07,48.45,0.31,22.48,79.6,0.0
2025-07-21T07:00:00+00:00,70,73.28,0.01,0.05,48.55,0.29,21.14,73.99,0.0
2025-07-21T08:00:00+00:00,68,73.41,0.01,0.05,48.21,0.28,19.98,69.92,0.0
2025-07-21T09:00:00+00:00,65,73.26,0.01,0.04,47.63,0.27,18.97,67.3,0.0
2025-07-21T10:00:00+00:00,64,73.29,0.01,0.04,47.17,0.27,18.22,66.3,0.0
2025-07-21T11:00:00+00:00,63,73.25,0.01,0.04,46.96,0.27,17.76,66.56,0.0
2025-07-21T12:00:00+00:00,63,73.41,0.0,0.05,47.04,0.27,17.6,67.69,0.0
2025-07-21T13:00:00+00:00,63,73.77,0.0,0.06,47.48,0.27,17.57,68.82,0.0
2025-07-21T14:00:00+00:00,63,74.07,0.0,0.07,47.96,0.28,17.7,70.52,0.0
2025-07-21T15:00:00+00:00,63,74.2,0.0,0.07,48.46,0.29,17.97,73.54,0.0
2025-07-21T16:00:00+00:00,63,74.24,0.0,0.07,48.97,0.29,17.86,73.91,0.0
2025-07-21T17:00:00+00:00,62,74.43,0.0,0.07,49.63,0.3,17.47,72.37,0.0
2025-07-21T18:00:00+00:00,62,74.64,0.0,0.07,50.27,0.3,17.22,70.8,0.0
2025-07-21T19:00:00+00:00,62,74.61,0.0,0.07,50.69,0.31,17.24,70.52,0.0
2025-07-21T20:00:00+00:00,62,74.59,0.0,0.08,50.97,0.32,17.56,71.66,0.0
2025-07-21T21:00:00+00:00,63,74.43,0.0,0.08,51.14,0.32,17.81,73.0,0.0
2025-07-21T22:00:00+00:00,63,74.12,0.0,0.08,51.08,0.32,17.82,74.18,0.0
2025-07-21T23:00:00+00:00,63,73.79,0.0,0.08,51.05,0.32,17.57,75.31,0.0
2025-07-22T00:00:00+00:00,62,73.42,0.0,0.07,50.98,0.31,17.19,75.48,0.0
2025-07-22T01:00:00+00:00,60,73.12,0.0,0.07,50.9,0.3,16.52,71.03,0.0
2025-07-22T02:00:00+00:00,59,72.92,0.0,0.08,50.97,0.29,15.88,63.99,0.0
2025-07-22T03:00:00+00:00,58,72.95,0.0,0.08,51.04,0.27,15.22,57.03,0.0
2025-07-22T04:00:00+00:00,57,72.68,0.01,0.07,50.9,0.25,14.75,54.48,0.0
2025-07-22T05:00:00+00:00,57,72.41,0.01,0.06,50.46,0.26,14.89,56.07,0.0
2025-07-22T06:00:00+00:00,57,72.2,0.01,0.05,49.7,0.26,15.02,57.27,0.0
2025-07-22T07:00:00+00:00,57,72.17,0.01,0.04,48.58,0.26,14.98,57.4,0.0
2025-07-22T08:00:00+00:00,56,72.02,0.01,0.04,47.1,0.25,14.66,55.85,0.0
2025-07-22T09:00:00+00:00,55,71.98,0.01,0.04,45.64,0.25,14.19,53.08,0.0
2025-07-22T10:00:00+00:00,54,72.11,0.01,0.04,44.6,0.24,13.73,49.78,0.0
2025-07-22T11:00:00+00:00,54,72.13,0.01,0.04,43.67,0.24,13.32,46.18,0.0
2025-07-22T12:00:00+00:00,53,72.06,0.0,0.05,43.03,0.24,13.11,43.32,0.0
2025-07-22T13:00:00+00:00,53,72.21,0.0,0.06,42.66,0.25,13.03,41.47,0.0
2025-07-22T14:00:00+00:00,53,72.77,0.0,0.07,42.47,0.25,13.0,40.98,0.0
2025-07-22T15:00:00+00:00,54,73.31,0.0,0.07,42.49,0.26,13.33,43.57,0.0
2025-07-22T16:00:00+00:00,54,74.16,0.0,0.07,42.77,0.28,13.63,47.24,0.0
2025-07-22T17:00:00+00:00,55,75.24,0.0,0.07,43.34,0.29,14.07,51.02,0.0
2025-07-22T18:00:00+00:00,56,76.76,0.0,0.07,44.17,0.31,14.62,54.66,0.0
2025-07-22T19:00:00+00:00,57,78.25,0.0,0.07,45.08,0.31,14.95,55.35,0.0
2025-07-22T20:00:00+00:00,57,79.74,0.0,0.07,45.98,0.3,14.93,53.48,0.0
2025-07-22T21:00:00+00:00,56,81.12,0.0,0.07,46.72,0.29,14.66,51.2,0.0
2025-07-22T22:00:00+00:00,56,81.94,0.0,0.07,47.22,0.28,14.32,50.98,0.0
2025-07-22T23:00:00+00:00,56,82.32,0.0,0.08,47.56,0.29,14.31,52.41,0.0
2025-07-23T00:00:00+00:00,56,82.5,0.0,0.08,47.89,0.29,14.35,52.64,0.0
2025-07-23T01:00:00+00:00,56,82.66,0.0,0.08,48.51,0.3,14.33,51.27,0.0
2025-07-23T02:00:00+00:00,56,82.53,0.0,0.08,49.11,0.3,14.51,50.84,0.0
2025-07-23T03:00:00+00:00,57,82.08,0.0,0.08,49.82,0.3,14.98,52.35,0.0
2025-07-23T04:00:00+00:00,58,81.87,0.01,0.07,50.6,0.31,15.33,54.89,0.0
2025-07-23T05:00:00+00:00,59,81.47,0.01,0.06,51.34,0.32,15.84,59.45,0.0
2025-07-23T06:00:00+00:00,60,80.84,0.01,0.06,51.72,0.34,16.4,64.77,0.0
2025-07-23T07:00:00+00:00,61,79.59,0.01,0.05,51.56,0.36,16.91,69.64,0.0
2025-07-23T08:00:00+00:00,62,77.58,0.01,0.05,50.82,0.38,17.34,73.16,0.0
2025-07-23T09:00:00+00:00,63,75.57,0.01,0.05,49.64,0.4,17.7,75.06,0.0
2025-07-23T10:00:00+00:00,63,74.17,0.01,0.05,48.38,0.41,18.0,76.68,0.0
2025-07-23T11:00:00+00:00,63,73.36,0.01,0.05,47.22,0.42,17.98,77.24,0.0
2025-07-23T12:00:00+00:00,63,73.32,0.01,0.05,46.41,0.42,17.72,76.57,0.0
2025-07-23T13:00:00+00:00,62,73.81,0.0,0.06,46.09,0.41,17.36,73.72,0.0
2025-07-23T14:00:00+00:00,60,74.47,0.0,0.07,46.01,0.41,16.42,69.13,0.0
2025-07-23T15:00:00+00:00,58,75.05,0.0,0.08,46.15,0.41,15.27,64.83,0.0
2025-07-23T16:00:00+00:00,57,75.71,0.0,0.08,46.38,0.42,14.9,63.5,0.0
2025-07-23T17:00:00+00:00,60,76.73,0.0,0.08,46.8,0.43,16.15,69.44,0.0
2025-07-23T18:00:00+00:00,65,78.0,0.0,0.08,47.25,0.44,18.9,82.26,0.0
2025-07-23T19:00:00+00:00,72,79.33,0.0,0.08,47.65,0.45,22.24,96.35,0.0
2025-07-23T20:00:00+00:00,78,80.37,0.0,0.08,47.85,0.45,25.13,108.14,0.0
2025-07-23T21:00:00+00:00,83,80.43,0.0,0.09,47.74,0.46,27.1,115.73,0.0
2025-07-23T22:00:00+00:00,84,79.92,0.0,0.09,47.43,0.46,27.71,117.18,0.0
2025-07-23T23:00:00+00:00,82,79.09,0.0,0.08,47.16,0.46,26.89,112.67,0.0
2025-07-24T00:00:00+00:00,78,78.44,0.0,0.08,47.12,0.45,25.16,105.58,0.0
2025-07-24T01:00:00+00:00,74,78.24,0.0,0.08,47.39,0.44,23.21,98.02,0.0
2025-07-24T02:00:00+00:00,70,78.25,0.0,0.08,48.02,0.41,21.26,88.89,0.0
2025-07-24T03:00:00+00:00,68,78.46,0.0,0.08,48.71,0.39,20.1,82.2,0.0
2025-07-24T04:00:00+00:00,67,78.36,0.01,0.07,49.28,0.37,19.83,80.31,0.0
2025-07-24T05:00:00+00:00,68,78.03,0.01,0.06,49.47,0.36,20.24,82.29,0.0
2025-07-24T06:00:00+00:00,69,77.49,0.01,0.05,49.24,0.35,20.88,84.69,0.0
2025-07-24T07:00:00+00:00,71,76.98,0.01,0.04,48.59,0.35,21.57,88.52,0.0
2025-07-24T08:00:00+00:00,72,76.55,0.01,0.04,47.55,0.36,22.28,92.31,0.0
2025-07-24T09:00:00+00:00,74,76.03,0.01,0.04,46.42,0.37,22.93,94.5,0.0
2025-07-24T10:00:00+00:00,75,75.96,0.01,0.04,45.52,0.38,23.51,97.21,0.0
2025-07-24T11:00:00+00:00,75,75.97,0.01,0.04,44.98,0.39,23.56,98.1,0.0
2025-07-24T12:00:00+00:00,74,76.16,0.01,0.05,44.88,0.4,23.04,96.32,0.0
2025-07-24T13:00:00+00:00,72,76.93,0.01,0.06,45.28,0.4,22.08,92.44,0.0
2025-07-24T14:00:00+00:00,69,77.72,0.0,0.08,45.83,0.4,20.87,87.14,0.0
2025-07-24T15:00:00+00:00,68,78.55,0.0,0.09,46.38,0.39,20.0,83.28,0.0
2025-07-24T16:00:00+00:00,67,79.16,0.0,0.09,46.71,0.39,19.73,81.9,0.0
2025-07-24T17:00:00+00:00,67,79.82,0.0,0.09,46.84,0.39,19.94,82.03,0.0
2025-07-24T18:00:00+00:00,69,80.14,0.0,0.09,46.74,0.39,20.68,82.93,0.0
2025-07-24T19:00:00+00:00,72,80.12,0.0,0.09,46.34,0.39,22.13,85.49,0.0
2025-07-24T20:00:00+00:00,77,79.59,0.0,0.09,45.72,0.39,24.41,93.75,0.0
2025-07-24T21:00:00+00:00,82,78.61,0.0,0.09,44.87,0.42,26.99,106.01,0.0
2025-07-24T22:00:00+00:00,85,77.21,0.0,0.09,44.2,0.44,28.41,111.87,0.0
2025-07-24T23:00:00+00:00,84,76.0,0.0,0.09,43.93,0.45,27.96,108.27,0.0
2025-07-25T00:00:00+00:00,82,75.11,0.0,0.09,44.11,0.44,26.69,101.88,0.0
2025-07-25T01:00:00+00:00,80,74.58,0.0,0.09,44.42,0.44,25.82,98.78,0.0
2025-07-25T02:00:00+00:00,80,73.81,0.0,0.1,44.57,0.44,25.92,100.04,0.0
2025-07-25T03:00:00+00:00,80,73.43,0.0,0.1,44.86,0.44,26.01,101.27,0.0
2025-07-25T04:00:00+00:00,80,73.05,0.01,0.08,45.34,0.44,26.05,104.37,0.0
2025-07-25T05:00:00+00:00,80,73.18,0.01,0.07,46.02,0.43,26.0,107.79,0.0
2025-07-25T06:00:00+00:00,80,73.82,0.01,0.06,46.76,0.42,25.87,109.67,0.0
2025-07-25T07:00:00+00:00,80,74.74,0.01,0.05,47.37,0.41,25.8,110.49,0.0
2025-07-25T08:00:00+00:00,80,75.76,0.01,0.04,47.97,0.4,25.82,110.82,0.0
2025-07-25T09:00:00+00:00,80,76.63,0.01,0.04,48.22,0.39,26.03,110.77,0.0
2025-07-25T10:00:00+00:00,81,77.03,0.01,0.04,48.55,0.39,26.28,108.32,0.0
2025-07-25T11:00:00+00:00,81,76.97,0.01,0.05,48.87,0.39,26.15,103.61,0.0
2025-07-25T12:00:00+00:00,79,76.89,0.01,0.05,49.56,0.39,25.61,97.75,0.0
2025-07-25T13:00:00+00:00,77,77.44,0.0,0.06,50.9,0.39,24.47,92.09,0.0
2025-07-25T14:00:00+00:00,76,78.31,0.0,0.08,52.51,0.4,23.76,89.45,0.0
2025-07-25T15:00:00+00:00,76,78.76,0.0,0.08,53.89,0.41,24.09,91.35,0.0
2025-07-25T16:00:00+00:00,78,78.73,0.0,0.09,54.66,0.43,24.94,93.98,0.0
2025-07-25T17:00:00+00:00,81,78.28,0.0,0.09,54.89,0.44,26.18,97.58,0.0
2025-07-25T18:00:00+00:00,84,77.31,0.0,0.09,54.44,0.46,27.83,103.5,0.0
2025-07-25T19:00:00+00:00,87,75.67,0.0,0.09,53.17,0.47,29.38,107.94,0.0
2025-07-25T20:00:00+00:00,90,74.41,0.0,0.09,51.96,0.47,30.45,108.46,0.0
2025-07-25T21:00:00+00:00,91,73.46,0.0,0.09,51.11,0.47,31.12,108.85,0.0
2025-07-25T22:00:00+00:00,91,72.85,0.0,0.09,50.65,0.46,31.32,105.17,0.0
2025-07-25T23:00:00+00:00,91,72.55,0.0,0.09,50.54,0.45,31.35,102.0,0.0
