timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,weekday,is_weekend,lag_1,lag_2,lag_24,rolling_mean_6h,rolling_std_12h,aqi_diff,aqi_pct_change,pm_ratio,gas_ratio
2025-06-04 11:00:00+00:00,91,78.49,0.01,0.04,53.79,0.37,27.66,135.85,0.0,11,4,6,2,0,96.0,92.0,130.0,99.66666666666667,7.525210155124526,-5.0,-5.2083333333333375,0.20360691939639308,0.690533825965091
2025-06-04 12:00:00+00:00,87,77.27,0.01,0.05,51.65,0.38,25.87,126.94,0.0,12,4,6,2,0,91.0,96.0,134.0,96.16666666666667,8.101627221513292,-4.0,-4.395604395604391,0.2037970694816449,0.6740002588326647
2025-06-04 13:00:00+00:00,83,76.89,0.0,0.05,50.83,0.39,24.5,120.04,0.0,13,4,6,2,0,87.0,91.0,140.0,92.16666666666667,9.333468613738306,-4.0,-4.597701149425292,0.20409863378873708,0.666796722590714
2025-06-04 14:00:00+00:00,80,76.93,0.0,0.06,51.0,0.39,23.5,114.44,0.0,14,4,6,2,0,83.0,87.0,149.0,88.16666666666667,10.509375323822606,-3.0,-3.6144578313253017,0.20534778049632996,0.6687898089171974
2025-06-04 15:00:00+00:00,78,77.23,0.0,0.07,51.73,0.39,22.82,109.88,0.0,15,4,6,2,0,80.0,83.0,163.0,85.83333333333333,11.401754250991463,-2.0,-2.500000000000002,0.2076811066618129,0.6757736630842937
2025-06-04 16:00:00+00:00,76,77.49,0.0,0.07,52.49,0.39,22.33,106.17,0.0,16,4,6,2,0,78.0,80.0,176.0,82.5,11.93511498465648,-2.0,-2.564102564102566,0.21032306677969292,0.6833139759969029
2025-06-04 17:00:00+00:00,75,77.69,0.0,0.07,53.08,0.39,22.08,103.22,0.0,17,4,6,2,0,76.0,78.0,183.0,79.83333333333333,11.955409578170885,-1.0,-1.3157894736842146,0.21391203255183103,0.6891491826489896
2025-06-04 18:00:00+00:00,74,77.67,0.0,0.07,53.32,0.39,21.9,100.53,0.0,18,4,6,2,0,75.0,76.0,184.0,77.66666666666667,11.24486414755517,-1.0,-1.3333333333333308,0.2178454192778275,0.6924166344792069
2025-06-04 19:00:00+00:00,72,77.39,0.0,0.07,53.33,0.39,21.71,97.79,0.0,19,4,6,2,0,74.0,75.0,180.0,75.83333333333333,10.036297759994703,-2.0,-2.7027027027026973,0.22200634011657633,0.6950510401860706
2025-06-04 20:00:00+00:00,71,77.28,0.0,0.07,53.68,0.39,21.63,95.89,0.0,20,4,6,2,0,72.0,74.0,171.0,74.33333333333333,8.454423264024266,-1.0,-1.388888888888884,0.22557096673271457,0.7005693581780539
2025-06-04 21:00:00+00:00,71,77.43,0.0,0.07,54.39,0.39,21.68,94.77,0.0,21,4,6,2,0,71.0,72.0,159.0,73.16666666666667,8.196451560390031,0.0,0.0,0.22876437691252507,0.7083817641740927
2025-06-04 22:00:00+00:00,72,77.7,0.0,0.07,55.37,0.39,21.87,94.52,0.0,22,4,6,2,0,71.0,71.0,143.0,72.5,6.57128740672786,1.0,1.4084507042253502,0.23137960220059248,0.7185328185328185
2025-06-04 23:00:00+00:00,72,78.11,0.0,0.07,56.45,0.39,22.13,94.84,0.0,23,4,6,2,0,72.0,71.0,127.0,72.0,5.160308893737841,0.0,0.0,0.2333403627161535,0.728587888874664
2025-06-05 00:00:00+00:00,73,78.28,0.0,0.07,57.03,0.39,22.4,95.52,0.0,0,5,6,3,0,72.0,72.0,116.0,71.83333333333333,3.840572873934557,1.0,1.388888888888884,0.23450586264656617,0.7344149207971384
2025-06-05 01:00:00+00:00,73,78.54,0.0,0.07,57.38,0.38,22.42,95.18,0.0,1,5,6,3,0,73.0,72.0,110.0,72.0,2.843120351539001,0.0,0.0,0.2355536877495272,0.7363127069009422
2025-06-05 02:00:00+00:00,72,78.65,0.0,0.08,57.47,0.37,22.14,93.37,0.0,2,5,6,3,0,73.0,73.0,108.0,72.16666666666667,2.137330535547492,-1.0,-1.3698630136986356,0.2371211309842562,0.7364272091544819
2025-06-05 03:00:00+00:00,71,78.55,0.01,0.07,57.08,0.35,21.62,90.28,0.0,3,5,6,3,0,72.0,73.0,107.0,72.16666666666667,1.6143297699238877,-1.0,-1.388888888888884,0.23947718210013294,0.7320178230426481
2025-06-05 04:00:00+00:00,69,78.05,0.01,0.06,55.9,0.33,20.81,86.25,0.0,4,5,6,3,0,71.0,72.0,107.0,71.66666666666667,1.5642792899516365,-2.0,-2.8169014084507005,0.24127536231884056,0.7212043561819347
2025-06-05 05:00:00+00:00,67,77.47,0.01,0.05,54.43,0.32,19.87,82.09,0.0,5,5,6,3,0,69.0,71.0,107.0,70.83333333333333,1.8809249819917535,-2.0,-2.898550724637683,0.2420514069923255,0.707370595069059
